lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,41,0.05390394851565361,540.7361450195312,0.05390394851565361,-0.9824520945549011,nan,nan,nan,0.0,0.17283950746059418,0.0009816763922572136,5.520623017218895e-05,0.0009264702093787491,0.17283950746059418,0.05204610526561737,0.05390394851565361,13.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,13,,,,,,,,,,,,,
,41,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.05856966972351074,587.680419921875,0.05856966972351074,-0.5923727750778198,nan,nan,nan,0.0,0.17283950746059418,0.001147701870650053,6.398275581886992e-05,0.0010837191948667169,0.17283950746059418
0.004,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44,0.05373792722821236,538.8748168945312,0.05373792722821236,-0.953711211681366,nan,nan,nan,0.0,0.18518517911434174,0.0008075626683421433,5.532842988031916e-05,0.0007522341911680996,0.18518517911434174,0.05323037877678871,0.05373792722821236,14.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,14,,,,,,,,,,,,,
,44,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.055147990584373474,553.270263671875,0.055147990584373474,-0.29731738567352295,nan,nan,nan,0.0,0.18518516421318054,0.0009667957201600075,6.377949466696009e-05,0.0009030161891132593,0.18518516421318054
0.004,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.05667485296726227,568.5401611328125,0.05667485296726227,-1.0,nan,nan,nan,0.0,0.1975308656692505,0.0009069948573596776,5.207700087339617e-05,0.0008549178601242602,0.1975308656692505,0.05564150959253311,0.05667485296726227,15.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,15,,,,,,,,,,,,,
,47,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.06480803340673447,649.7918701171875,0.06480803340673447,-1.0,nan,nan,nan,0.0,0.1975308656692505,0.000866524176672101,5.8500987506704405e-05,0.0008080232073552907,0.1975308656692505
0.004,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,0.053073372691869736,532.3300170898438,0.053073372691869736,-0.8386607766151428,nan,nan,nan,0.0,0.20987653732299805,0.0007605876890011132,4.9277208745479584e-05,0.0007113104802556336,0.20987653732299805,0.05384381115436554,0.053073372691869736,16.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,16,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.06090843677520752,610.7807006835938,0.06090843677520752,-0.6412904858589172,nan,nan,nan,0.0,0.20987653732299805,0.0008082421845756471,5.2106606744928285e-05,0.0007561356178484857,0.20987653732299805
0.004,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,0.0484788604080677,486.2598571777344,0.0484788604080677,-0.04324331879615784,nan,nan,nan,0.0,0.2222222238779068,0.0006620585918426514,4.7283072490245104e-05,0.0006147755193524063,0.2222222238779068,0.050088346004486084,0.0484788604080677,17.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,17,,,,,,,,,,,,,
,53,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.05722592771053314,573.916259765625,0.05722592771053314,-0.8240386247634888,nan,nan,nan,0.0,0.2222222238779068,0.0007456737803295255,5.295053779263981e-05,0.0006927232025191188,0.2222222238779068
0.004,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,0.08157600462436676,817.0755004882812,0.08157600462436676,-1.0,nan,nan,nan,0.0,0.23456789553165436,0.0005608166102319956,4.632945274352096e-05,0.0005144871538504958,0.23456789553165436,0.07212970405817032,0.08157600462436676,18.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,18,,,,,,,,,,,,,
,56,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.08194918185472488,821.0769653320312,0.08194918185472488,-0.785454511642456,nan,nan,nan,0.0,0.23456791043281555,0.0006757668452337384,4.8280777264153585e-05,0.0006274861516430974,0.23456791043281555
0.004,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,0.04647300764918327,466.4602355957031,0.04647300764918327,0.3040176331996918,nan,nan,nan,0.0,0.2469135969877243,0.0007007404346950352,4.5474418584490195e-05,0.0006552660488523543,0.2469135969877243,0.05417001619935036,0.04647300764918327,19.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,19,,,,,,,,,,,,,
,59,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.07492499053478241,750.7349243164062,0.07492499053478241,-0.8677749037742615,nan,nan,nan,0.0,0.2469135969877243,0.0006014202372170985,4.799996531801298e-05,0.0005534202209673822,0.2469135969877243
0.004,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.04864026606082916,488.6402893066406,0.04864026606082916,-0.0711861401796341,nan,nan,nan,0.0,0.25925925374031067,0.0008630827651359141,4.007458846899681e-05,0.0008230081875808537,0.25925925374031067,0.05029918998479843,0.04864026606082916,20.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,20,,,,,,,,,,,,,
,62,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.058392491191625595,585.8860473632812,0.058392491191625595,-0.9248471856117249,nan,nan,nan,0.0,0.25925928354263306,0.0007564746192656457,5.146966577740386e-05,0.0007050049025565386,0.25925928354263306
0.004,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65,0.049738604575395584,499.5688171386719,0.049738604575395584,-0.2613338232040405,nan,nan,nan,0.0,0.2716049253940582,0.0008036487852223217,3.763380300370045e-05,0.0007660149713046849,0.2716049253940582,0.04990677908062935,0.049738604575395584,21.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,21,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.05964043363928795,598.7778930664062,0.05964043363928795,-0.9267902374267578,nan,nan,nan,0.0,0.2716049253940582,0.0008738937322050333,4.125418126932345e-05,0.0008326394017785788,0.2716049253940582
0.004,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,0.05007394030690193,502.91650390625,0.05007394030690193,-0.319388747215271,nan,nan,nan,0.0,0.2839506268501282,0.0007667187019251287,3.705223571159877e-05,0.0007296663825400174,0.2839506268501282,0.050023794174194336,0.05007394030690193,22.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,22,,,,,,,,,,,,,
,68,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.05896501988172531,592.104248046875,0.05896501988172531,-0.6140599250793457,nan,nan,nan,0.0,0.2839506268501282,0.0008642353932373226,4.1850333218462765e-05,0.000822385074570775,0.2839506268501282
0.004,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71,0.055284202098846436,554.6103515625,0.055284202098846436,-1.0,nan,nan,nan,0.0,0.29629629850387573,0.0005968029727227986,3.724969064933248e-05,0.0005595532711595297,0.29629629850387573,0.053706079721450806,0.055284202098846436,23.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,23,,,,,,,,,,,,,
,71,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.05850105732679367,587.1195068359375,0.05850105732679367,-1.0,nan,nan,nan,0.0,0.29629629850387573,0.0007117566419765353,4.589684249367565e-05,0.0006658597849309444,0.29629629850387573
0.004,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74,0.051026761531829834,512.2650146484375,0.051026761531829834,-0.48434439301490784,nan,nan,nan,0.0,0.3086419701576233,0.0006471621454693377,3.493843905744143e-05,0.0006122236954979599,0.3086419701576233,0.051830556243658066,0.051026761531829834,24.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,24,,,,,,,,,,,,,
,74,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.05907260626554489,592.647705078125,0.05907260626554489,-0.7011679410934448,nan,nan,nan,0.0,0.3086419701576233,0.0006226124824024737,4.101727972738445e-05,0.0005815952317789197,0.3086419701576233
0.004,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77,0.05128622055053711,515.6658935546875,0.05128622055053711,-0.5292626619338989,nan,nan,nan,0.0,0.32098764181137085,0.0008734567672945559,3.536189251462929e-05,0.0008380948565900326,0.32098764181137085,0.051449522376060486,0.05128622055053711,25.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,25,,,,,,,,,,,,,
,77,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.056351371109485626,565.597900390625,0.056351371109485626,-0.6880493760108948,nan,nan,nan,0.0,0.32098764181137085,0.000649304362013936,4.264607559889555e-05,0.0006066582282073796,0.32098764181137085
0.004,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80,0.05453202500939369,548.803955078125,0.05453202500939369,-1.0,nan,nan,nan,0.0,0.3333333432674408,0.0010451062116771936,3.2496747735422105e-05,0.001012609456665814,0.3333333432674408,0.0536072738468647,0.05453202500939369,26.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,26,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.06184609606862068,621.2247314453125,0.06184609606862068,-0.7273531556129456,nan,nan,nan,0.0,0.3333333432674408,0.0008291283156722784,4.101721060578711e-05,0.0007881111232563853,0.3333333432674408
0.004,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,83,0.05249454453587532,528.984130859375,0.05249454453587532,-0.7384521961212158,nan,nan,nan,0.0,0.34567901492118835,0.0011683256598189473,2.9309201636351645e-05,0.001139016472734511,0.34567901492118835,0.052828364074230194,0.05249454453587532,27.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,27,,,,,,,,,,,,,
,83,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.05706179141998291,574.0884399414062,0.05706179141998291,-0.5311985015869141,nan,nan,nan,0.0,0.34567901492118835,0.001003976445645094,3.511205068207346e-05,0.0009688644204288721,0.34567901492118835
0.004,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86,0.049833837896585464,503.5889587402344,0.049833837896585464,-0.27782121300697327,nan,nan,nan,0.0,0.3580246865749359,0.0014665237395092845,2.850003329513129e-05,0.001438023871742189,0.3580246865749359,0.050732195377349854,0.049833837896585464,28.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,28,,,,,,,,,,,,,
,86,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.054890528321266174,553.4091186523438,0.054890528321266174,-0.22497418522834778,nan,nan,nan,0.0,0.3580246865749359,0.0012579845497384667,3.1813317036721855e-05,0.001226171269081533,0.3580246865749359
0.004,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89,0.04801163077354431,484.7311096191406,0.04801163077354431,0.03764539957046509,nan,nan,nan,0.0,0.37037035822868347,0.0012460029684007168,2.7526652047527023e-05,0.0012184763327240944,0.37037035822868347,0.048827800899744034,0.04801163077354431,29.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,29,,,,,,,,,,,,,
,89,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.058464620262384415,589.3684692382812,0.058464620262384415,-0.7168219089508057,nan,nan,nan,0.0,0.3703703284263611,0.00127500353846699,3.332515188958496e-05,0.0012416784884408116,0.3703703284263611
0.004,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.046436894685029984,469.7723083496094,0.046436894685029984,0.3102686405181885,nan,nan,nan,0.0,0.3827160596847534,0.001411828794516623,2.738234070420731e-05,0.0013844463974237442,0.3827160596847534,0.04715416580438614,0.046436894685029984,30.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,30,,,,,,,,,,,,,
,92,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.05554836988449097,559.6521606445312,0.05554836988449097,-0.45397627353668213,nan,nan,nan,0.0,0.3827160596847534,0.0010891843121498823,3.254611510783434e-05,0.001056638197042048,0.3827160596847534
0.004,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,0.051502857357263565,519.615478515625,0.051502857357263565,-0.566767692565918,nan,nan,nan,0.0,0.395061731338501,0.0011610564542934299,3.0064175007282756e-05,0.0011309923138469458,0.395061731338501,0.05019824951887131,0.051502857357263565,31.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,31,,,,,,,,,,,,,
,95,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.05630931630730629,568.321044921875,0.05630931630730629,-0.5489197969436646,nan,nan,nan,0.0,0.395061731338501,0.0013233149657025933,3.208075213478878e-05,0.001291234279051423,0.395061731338501
0.004,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98,0.06407730281352997,644.0708618164062,0.06407730281352997,-1.0,nan,nan,nan,0.0,0.40740740299224854,0.0008094792137853801,3.602565993787721e-05,0.0007734534447081387,0.40740740299224854,0.05991358682513237,0.06407730281352997,32.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,32,,,,,,,,,,,,,
,98,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.06808804720640182,684.920654296875,0.06808804720640182,-0.840217113494873,nan,nan,nan,0.0,0.40740740299224854,0.0009916742565110326,3.498199657769874e-05,0.0009566923254169524,0.40740740299224854
0.004,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101,0.058370087295770645,587.5481567382812,0.058370087295770645,-1.0,nan,nan,nan,0.0,0.4197530746459961,0.0009165538940578699,3.610203566495329e-05,0.0008804518729448318,0.4197530746459961,0.05883313715457916,0.058370087295770645,33.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,33,,,,,,,,,,,,,
,101,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.06689692288637161,672.7372436523438,0.06689692288637161,-1.0,nan,nan,nan,0.0,0.4197530746459961,0.0008976789540611207,4.024937516078353e-05,0.0008574295789003372,0.4197530746459961
0.004,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,104,0.05216379836201668,527.0318603515625,0.05216379836201668,-0.681191623210907,nan,nan,nan,0.0,0.43209877610206604,0.001248299260623753,3.297685907455161e-05,0.001215322408825159,0.43209877610206604,0.05416459962725639,0.05216379836201668,34.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,34,,,,,,,,,,,,,
