lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,17,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.07646799087524414,765.6494140625,0.07646799087524414,-1.0,nan,nan,nan,0.0,0.07407407462596893,0.0013088408159092069,4.939555219607428e-05,0.0012594453291967511,0.07407407462596893
0.004,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20,0.08123777061700821,813.6300659179688,0.08123777061700821,-1.0,nan,nan,nan,0.0,0.08641975373029709,0.0014490419998764992,4.541283124126494e-05,0.0014036291977390647,0.08641975373029709,0.0787702426314354,0.08123777061700821,6.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,6,,,,,,,,,,,,,
,20,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0.08011620491743088,802.142578125,0.08011620491743088,-0.49246060848236084,nan,nan,nan,0.0,0.08641975373029709,0.0011345818638801575,5.275654621073045e-05,0.0010818253504112363,0.08641975373029709
0.004,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23,0.07266470789909363,728.3663940429688,0.07266470789909363,-1.0,nan,nan,nan,0.0,0.09876543283462524,0.0017407936975359917,4.350853487267159e-05,0.0016972852172330022,0.09876543283462524,0.07449637353420258,0.07266470789909363,7.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,7,,,,,,,,,,,,,
,23,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.0796300396323204,797.640380859375,0.0796300396323204,-0.13311100006103516,nan,nan,nan,0.0,0.09876543283462524,0.0013567563146352768,5.210627932683565e-05,0.0013046500971540809,0.09876543283462524
0.004,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,0.05626725032925606,564.314208984375,0.05626725032925606,-0.031097212806344032,nan,nan,nan,0.0,0.1111111119389534,0.001477485871873796,4.026278475066647e-05,0.0014372230507433414,0.1111111119389534,0.06173598766326904,0.05626725032925606,8.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,8,,,,,,,,,,,,,
,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0.07906708121299744,792.3903198242188,0.07906708121299744,-0.6991409659385681,nan,nan,nan,0.0,0.1111111119389534,0.0015475311083719134,4.5740685891360044e-05,0.0015017904806882143,0.1111111119389534
0.004,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29,0.06436406821012497,645.4450073242188,0.06436406821012497,-1.0,nan,nan,nan,0.0,0.12345679849386215,0.0014614976244047284,3.972924969275482e-05,0.0014217683346942067,0.12345679849386215,0.0635756403207779,0.06436406821012497,9.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,9,,,,,,,,,,,,,
,29,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0.06464224308729172,648.2210693359375,0.06464224308729172,-0.8285486102104187,nan,nan,nan,0.0,0.12345679849386215,0.001456939266063273,4.742720921058208e-05,0.001409512129612267,0.12345679849386215
0.004,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,32,0.07358454912900925,737.1609497070312,0.07358454912900925,-1.0,nan,nan,nan,0.0,0.1358024626970291,0.0009687347919680178,3.4928336390294135e-05,0.0009338064701296389,0.1358024626970291,0.07058187574148178,0.07358454912900925,10.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,10,,,,,,,,,,,,,
,32,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.08067992329597473,808.6748657226562,0.08067992329597473,-1.0,nan,nan,nan,0.0,0.1358024626970291,0.0013811377575621009,4.3919550080318004e-05,0.0013372182147577405,0.1358024626970291
0.004,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,0.07220126688480377,723.0359497070312,0.07220126688480377,-1.0,nan,nan,nan,0.0,0.14814814925193787,0.000690677494276315,3.124330032733269e-05,0.0006594341830350459,0.14814814925193787,0.07171545177698135,0.07220126688480377,11.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,11,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.07823316752910614,783.8450317382812,0.07823316752910614,-1.0,nan,nan,nan,0.0,0.14814814925193787,0.0010215038200840354,3.693045800901018e-05,0.000984573271125555,0.14814814925193787
0.004,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,0.06318312138319016,632.7526245117188,0.06318312138319016,-1.0,nan,nan,nan,0.0,0.16049382090568542,0.000574128411244601,3.0555700504919514e-05,0.0005435727071017027,0.16049382090568542,0.06574282050132751,0.06318312138319016,12.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,12,,,,,,,,,,,,,
,38,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.07840032130479813,785.1089477539062,0.07840032130479813,-0.4953751564025879,nan,nan,nan,0.0,0.16049382090568542,0.0006890170625410974,3.4167889680247754e-05,0.000654849223792553,0.16049382090568542
0.004,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41,0.07238771766424179,724.6712036132812,0.07238771766424179,-1.0,nan,nan,nan,0.0,0.17283950746059418,0.00045940038398839533,3.134024518658407e-05,0.0004280601569917053,0.17283950746059418,0.07039424777030945,0.07238771766424179,13.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,13,,,,,,,,,,,,,
,41,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.07845897227525711,785.624267578125,0.07845897227525711,-0.8253940343856812,nan,nan,nan,0.0,0.17283950746059418,0.0005985883763059974,3.3224809158127755e-05,0.000565363559871912,0.17283950746059418
0.004,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44,0.07063933461904526,707.0545043945312,0.07063933461904526,-1.0,nan,nan,nan,0.0,0.18518517911434174,0.0003570323751773685,2.8100606868974864e-05,0.00032893172465264797,0.18518517911434174,0.07056580483913422,0.07063933461904526,14.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,14,,,,,,,,,,,,,
,44,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.09176788479089737,918.6148071289062,0.09176788479089737,-1.0,nan,nan,nan,0.0,0.18518516421318054,0.0005053872591815889,3.241554804844782e-05,0.00047297164564952254,0.18518516421318054
0.004,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.06576082110404968,658.2506713867188,0.06576082110404968,-1.0,nan,nan,nan,0.0,0.1975308656692505,0.0003252550959587097,2.776903420453891e-05,0.0002974860544782132,0.1975308656692505,0.06720231473445892,0.06576082110404968,15.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,15,,,,,,,,,,,,,
,47,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.08508911728858948,851.713134765625,0.08508911728858948,-1.0,nan,nan,nan,0.0,0.1975308656692505,0.00041609577601775527,3.1878564186627045e-05,0.0003842172445729375,0.1975308656692505
0.004,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,0.06580012291669846,658.5850830078125,0.06580012291669846,-1.0,nan,nan,nan,0.0,0.20987653732299805,0.0002781938237603754,2.5903116693370976e-05,0.0002522907161619514,0.20987653732299805,0.06622078269720078,0.06580012291669846,16.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,16,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.06683874130249023,669.111083984375,0.06683874130249023,-0.8255873918533325,nan,nan,nan,0.0,0.20987653732299805,0.00034483097260817885,2.9141341656213626e-05,0.00031568968552164733,0.20987653732299805
0.004,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,0.06418857723474503,642.390625,0.06418857723474503,-1.0,nan,nan,nan,0.0,0.2222222238779068,0.00022716907551512122,2.4183516870834865e-05,0.00020298555318731815,0.2222222238779068,0.06479823589324951,0.06418857723474503,17.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,17,,,,,,,,,,,,,
,53,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.061741311103105545,617.9891357421875,0.061741311103105545,-0.03359968215227127,nan,nan,nan,0.0,0.2222222238779068,0.0002591947268228978,2.74413814622676e-05,0.00023175333626568317,0.2222222238779068
0.004,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,0.0569862425327301,570.2434692382812,0.0569862425327301,-0.1348252296447754,nan,nan,nan,0.0,0.23456789553165436,0.0001624496653676033,2.2929954866413027e-05,0.0001395197177771479,0.23456789553165436,0.059329837560653687,0.0569862425327301,18.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,18,,,,,,,,,,,,,
,56,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.06323446333408356,632.8711547851562,0.06323446333408356,-0.5131260752677917,nan,nan,nan,0.0,0.23456791043281555,0.00022446789080277085,2.5916373488144018e-05,0.00019855151185765862,0.23456791043281555
0.004,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,0.08323415368795395,832.6754760742188,0.08323415368795395,-1.0,nan,nan,nan,0.0,0.2469135969877243,0.00013521859364118427,2.297532591910567e-05,0.0001122432659030892,0.2469135969877243,0.07606285810470581,0.08323415368795395,19.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,19,,,,,,,,,,,,,
,59,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.0672764778137207,673.202392578125,0.0672764778137207,-0.5479801893234253,nan,nan,nan,0.0,0.2469135969877243,0.0001771983370417729,2.6074618290294893e-05,0.00015112370601855218,0.2469135969877243
0.004,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.05874905362725258,587.7681884765625,0.05874905362725258,-0.3891449272632599,nan,nan,nan,0.0,0.25925925374031067,0.00010708500485634431,2.0544432118185796e-05,8.654056000523269e-05,0.25925925374031067,0.06394319236278534,0.05874905362725258,20.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,20,,,,,,,,,,,,,
,62,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.0663190558552742,663.600341796875,0.0663190558552742,-0.7435638904571533,nan,nan,nan,0.0,0.25925928354263306,0.00015806702140253037,2.483558091626037e-05,0.00013323141320142895,0.25925928354263306
0.004,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65,0.07259059697389603,726.3203735351562,0.07259059697389603,-1.0,nan,nan,nan,0.0,0.2716049253940582,0.0001525637781014666,2.135890281351749e-05,0.0001312048698309809,0.2716049253940582,0.06999637186527252,0.07259059697389603,21.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,21,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.15019921958446503,1502.340576171875,0.15019921958446503,-1.0,nan,nan,nan,0.0,0.2716049253940582,0.0001283016608795151,2.3024056645226665e-05,0.00010527759877732024,0.2716049253940582
0.004,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,0.09083833545446396,908.9413452148438,0.09083833545446396,-1.0,nan,nan,nan,0.0,0.2839506268501282,0.0001965264673344791,2.6373005312052555e-05,0.00017015346384141594,0.2839506268501282,0.08458574116230011,0.09083833545446396,22.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,22,,,,,,,,,,,,,
,68,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.07661068439483643,766.5150756835938,0.07661068439483643,-0.9879184365272522,nan,nan,nan,0.0,0.2839506268501282,0.00014375477621797472,2.6095005523529835e-05,0.00011765976523747668,0.2839506268501282
0.004,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71,0.09353458136320114,935.8458862304688,0.09353458136320114,-1.0,nan,nan,nan,0.0,0.29629629850387573,0.0001687764161033556,2.7806083380710334e-05,0.00014097032544668764,0.29629629850387573,0.09084992855787277,0.09353458136320114,23.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,23,,,,,,,,,,,,,
,71,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.0923328697681427,923.814453125,0.0923328697681427,-1.0,nan,nan,nan,0.0,0.29629629850387573,0.0001639266120037064,2.9767630621790886e-05,0.0001341589813819155,0.29629629850387573
0.004,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74,0.07780999690294266,778.5950317382812,0.07780999690294266,-1.0,nan,nan,nan,0.0,0.3086419701576233,0.000160402269102633,2.8529257178888656e-05,0.00013187300646677613,0.3086419701576233,0.08172197639942169,0.07780999690294266,24.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,24,,,,,,,,,,,,,
,74,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.0895681083202362,896.1874389648438,0.0895681083202362,-1.0,nan,nan,nan,0.0,0.3086419701576233,0.00016405549831688404,3.147435199934989e-05,0.00013258116086944938,0.3086419701576233
0.004,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77,0.07361998409032822,736.5988159179688,0.07361998409032822,-1.0,nan,nan,nan,0.0,0.32098764181137085,0.000124308280646801,2.8241971449460834e-05,9.606630192138255e-05,0.32098764181137085,0.07605057954788208,0.07361998409032822,25.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,25,,,,,,,,,,,,,
,77,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.07884140312671661,788.9225463867188,0.07884140312671661,-0.45131275057792664,nan,nan,nan,0.0,0.32098764181137085,0.00015844909648876637,3.30253824358806e-05,0.00012542371405288577,0.32098764181137085
0.004,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80,0.058583423495292664,586.2596435546875,0.058583423495292664,-0.3652498722076416,nan,nan,nan,0.0,0.3333333432674408,0.00012763222912326455,2.6875926778302528e-05,0.00010075629688799381,0.3333333432674408,0.06382356584072113,0.058583423495292664,26.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,26,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.07173296809196472,717.828125,0.07173296809196472,-1.0,nan,nan,nan,0.0,0.3333333432674408,0.00014954798098187894,3.1605093681719154e-05,0.00011794288730015978,0.3333333432674408
0.004,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,83,0.06310824304819107,631.4781494140625,0.06310824304819107,-1.0,nan,nan,nan,0.0,0.34567901492118835,0.00011446455755503848,2.5656079742475413e-05,8.880847599357367e-05,0.34567901492118835,0.06332284212112427,0.06310824304819107,27.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,27,,,,,,,,,,,,,
,83,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.06426095962524414,643.104248046875,0.06426095962524414,0.1429317742586136,nan,nan,nan,0.0,0.34567901492118835,0.0001430828560842201,3.106843360001221e-05,0.0001120144224842079,0.34567901492118835
0.004,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86,0.06876207143068314,688.046142578125,0.06876207143068314,-1.0,nan,nan,nan,0.0,0.3580246865749359,0.00011883516708621755,2.4455310267512687e-05,9.437985863769427e-05,0.3580246865749359,0.06713029742240906,0.06876207143068314,28.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,28,,,,,,,,,,,,,
,86,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.06769619137048721,677.454345703125,0.06769619137048721,-0.587052583694458,nan,nan,nan,0.0,0.3580246865749359,0.00013754895189777017,2.961023710668087e-05,0.00010793870023917407,0.3580246865749359
0.004,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89,0.0642278641462326,642.7083129882812,0.0642278641462326,-1.0,nan,nan,nan,0.0,0.37037035822868347,0.00011601603910094127,2.312997094122693e-05,9.288606815971434e-05,0.37037035822868347,0.0650985985994339,0.0642278641462326,29.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,29,,,,,,,,,,,,,
,89,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.06322534382343292,632.7630004882812,0.06322534382343292,0.014081954956054688,nan,nan,nan,0.0,0.3703703284263611,0.00013758438581135124,2.7767968276748434e-05,0.00010981640662066638,0.3703703284263611
0.004,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.05531316623091698,553.6195678710938,0.05531316623091698,0.10654852539300919,nan,nan,nan,0.0,0.3827160596847534,0.0001274857495445758,2.1366571672842838e-05,0.00010611917969072238,0.3827160596847534,0.058248795568943024,0.05531316623091698,30.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,30,,,,,,,,,,,,,
,92,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.05568264424800873,557.3551635742188,0.05568264424800873,0.5667871832847595,nan,nan,nan,0.0,0.3827160596847534,0.0001381232577841729,2.6961457479046658e-05,0.0001111617821152322,0.3827160596847534
0.004,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,0.06293006241321564,629.7481079101562,0.06293006241321564,-0.992337167263031,nan,nan,nan,0.0,0.395061731338501,0.00011326696403557435,2.1115711206221022e-05,9.215125464834273e-05,0.395061731338501,0.06152568385004997,0.06293006241321564,31.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,31,,,,,,,,,,,,,
,95,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.06760111451148987,676.5698852539062,0.06760111451148987,-0.5292431712150574,nan,nan,nan,0.0,0.395061731338501,0.00014143227599561214,2.5624320187489502e-05,0.00011580796854104847,0.395061731338501
0.004,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98,0.07691430300474167,769.6282348632812,0.07691430300474167,-1.0,nan,nan,nan,0.0,0.40740740299224854,0.00011909120803466067,2.1373896743170917e-05,9.771730401553214e-05,0.40740740299224854,0.07229771465063095,0.07691430300474167,32.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,32,,,,,,,,,,,,,
,98,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.06968521326780319,697.391845703125,0.06968521326780319,-0.01611698977649212,nan,nan,nan,0.0,0.40740740299224854,0.00013243837747722864,2.5156654373859055e-05,0.00010728172492235899,0.40740740299224854
0.004,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101,0.07348714023828506,735.4144897460938,0.07348714023828506,-1.0,nan,nan,nan,0.0,0.4197530746459961,0.00012937911378685385,1.8690576325752772e-05,0.00011068853928009048,0.4197530746459961,0.07313030958175659,0.07348714023828506,33.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,33,,,,,,,,,,,,,
,101,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.08672885596752167,867.8657836914062,0.08672885596752167,-0.6803679466247559,nan,nan,nan,0.0,0.4197530746459961,0.00013751715596299618,2.550130921008531e-05,0.00011201585584785789,0.4197530746459961
0.004,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,104,0.07019224762916565,702.5325317382812,0.07019224762916565,-1.0,nan,nan,nan,0.0,0.43209877610206604,0.00014119717525318265,1.785292442946229e-05,0.00012334424536675215,0.43209877610206604,0.07107366621494293,0.07019224762916565,34.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,34,,,,,,,,,,,,,
,104,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0.07665754854679108,767.2153930664062,0.07665754854679108,-1.0,nan,nan,nan,0.0,0.43209877610206604,0.00014807673869654536,2.1116780771990307e-05,0.00012695995974354446,0.43209877610206604
