lr-AdamW,step,valid/recon/sess0,valid/loss,valid/recon,valid/bps,valid/co_bps,valid/fp_bps,valid/r2,valid/wt_l2,valid/wt_l2/ramp,valid/wt_kl,valid/wt_kl/ic,valid/wt_kl/co,valid/wt_kl/ramp,valid/recon_smth,hp_metric,cur_epoch,hp/lr_init,hp/dropout_rate,hp/l2_ic_enc_scale,hp/l2_ci_enc_scale,hp/l2_gen_scale,hp/l2_con_scale,hp/kl_co_scale,hp/kl_ic_scale,hp/weight_decay,hp/cd_rate,epoch,train/recon/sess0,train/loss,train/recon,train/bps,train/co_bps,train/fp_bps,train/r2,train/wt_l2,train/wt_l2/ramp,train/wt_kl,train/wt_kl/ic,train/wt_kl/co,train/wt_kl/ramp
,32,0.35178813338279724,3518.6806640625,0.35178813338279724,-0.07199925184249878,nan,nan,nan,0.0,0.1358024626970291,0.0005887581501156092,3.5278477298561484e-05,0.0005534796509891748,0.1358024626970291,0.3620515763759613,0.35178813338279724,10.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,10,,,,,,,,,,,,,
,32,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0.38461002707481384,3846.8603515625,0.38461002707481384,-0.5381530523300171,nan,nan,nan,0.0,0.1358024626970291,0.0005595371476374567,3.8631114875897765e-05,0.0005209060618653893,0.1358024626970291
0.004,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,35,0.4168354570865631,4169.267578125,0.4168354570865631,-0.961043119430542,nan,nan,nan,0.0,0.14814814925193787,0.0006161457858979702,3.835384632111527e-05,0.0005777919432148337,0.14814814925193787,0.400400310754776,0.4168354570865631,11.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,11,,,,,,,,,,,,,
,35,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.37196773290634155,3720.5859375,0.37196773290634155,-0.37338003516197205,nan,nan,nan,0.0,0.14814814925193787,0.0006132896523922682,4.090104266651906e-05,0.0005723887006752193,0.14814814925193787
0.004,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,38,0.3772180378437042,3773.103271484375,0.3772180378437042,-0.4195661246776581,nan,nan,nan,0.0,0.16049382090568542,0.0005750476266257465,3.017406015715096e-05,0.0005448735901154578,0.16049382090568542,0.3841727375984192,0.3772180378437042,12.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,12,,,,,,,,,,,,,
,38,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0.37455177307128906,3746.454345703125,0.37455177307128906,-0.40780723094940186,nan,nan,nan,0.0,0.16049382090568542,0.0005834463518112898,3.878858115058392e-05,0.0005446578143164515,0.16049382090568542
0.004,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,41,0.36776793003082275,3678.592529296875,0.36776793003082275,-0.2904054820537567,nan,nan,nan,0.0,0.17283950746059418,0.0005283954087644815,2.4205997760873288e-05,0.0005041894037276506,0.17283950746059418,0.3726893663406372,0.36776793003082275,13.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,13,,,,,,,,,,,,,
,41,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.36262962222099304,3627.203125,0.36262962222099304,-0.2853611707687378,nan,nan,nan,0.0,0.17283950746059418,0.0005246378714218736,2.9088401788612828e-05,0.0004955495242029428,0.17283950746059418
0.004,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,44,0.37431442737579346,3744.286865234375,0.37431442737579346,-0.37988051772117615,nan,nan,nan,0.0,0.18518517911434174,0.0006169982370920479,2.207357647421304e-05,0.0005949246697127819,0.18518517911434174,0.37382689118385315,0.37431442737579346,14.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,14,,,,,,,,,,,,,
,44,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.35077381134033203,3508.761962890625,0.35077381134033203,-0.14662572741508484,nan,nan,nan,0.0,0.18518516421318054,0.0005528249894268811,2.4270069843623787e-05,0.0005285549559630454,0.18518516421318054
0.004,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,47,0.3868192732334137,3869.52734375,0.3868192732334137,-0.5507925748825073,nan,nan,nan,0.0,0.1975308656692505,0.0006755143986083567,2.3744520149193704e-05,0.0006517698639072478,0.1975308656692505,0.38292157649993896,0.3868192732334137,15.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,15,,,,,,,,,,,,,
,47,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.3970453143119812,3971.7041015625,0.3970453143119812,-0.7280967235565186,nan,nan,nan,0.0,0.1975308656692505,0.0006333069177344441,2.407522151770536e-05,0.0006092317053116858,0.1975308656692505
0.004,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,50,0.3707268238067627,3708.412841796875,0.3707268238067627,-0.33084651827812195,nan,nan,nan,0.0,0.20987653732299805,0.0005454530473798513,2.7241614589001983e-05,0.0005182114546187222,0.20987653732299805,0.3743852376937866,0.3707268238067627,16.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,16,,,,,,,,,,,,,
,50,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0.36809998750686646,3682.2001953125,0.36809998750686646,-0.3102053999900818,nan,nan,nan,0.0,0.20987653732299805,0.0005718591855838895,2.663779196154792e-05,0.0005452213226817548,0.20987653732299805
0.004,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,53,0.3885992765426636,3887.100830078125,0.3885992765426636,-0.5751206874847412,nan,nan,nan,0.0,0.2222222238779068,0.0004987319698557258,2.8708289391943254e-05,0.00047002368955872953,0.2222222238779068,0.3843350410461426,0.3885992765426636,17.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,17,,,,,,,,,,,,,
,53,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.37872323393821716,3788.37109375,0.37872323393821716,-0.5187149047851562,nan,nan,nan,0.0,0.2222222238779068,0.0005125200841575861,2.9930566597613506e-05,0.00048258958850055933,0.2222222238779068
0.004,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,56,0.35888949036598206,3589.953125,0.35888949036598206,-0.16905857622623444,nan,nan,nan,0.0,0.23456789553165436,0.00045099901035428047,3.143867070320994e-05,0.00041956035420298576,0.23456789553165436,0.3665231466293335,0.35888949036598206,18.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,18,,,,,,,,,,,,,
,56,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0.3792896270751953,3794.0673828125,0.3792896270751953,-0.48958173394203186,nan,nan,nan,0.0,0.23456791043281555,0.0004994238261133432,3.0212731871870346e-05,0.000469211139716208,0.23456791043281555
0.004,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59,0.36143240332603455,3615.4970703125,0.36143240332603455,-0.20381371676921844,nan,nan,nan,0.0,0.2469135969877243,0.00047511831508018076,3.181927604600787e-05,0.00044329906813800335,0.2469135969877243,0.362959623336792,0.36143240332603455,19.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,19,,,,,,,,,,,,,
,59,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0.35346007347106934,3535.7490234375,0.35346007347106934,-0.12160864472389221,nan,nan,nan,0.0,0.2469135969877243,0.0004650979826692492,3.318399467389099e-05,0.0004319139989092946,0.2469135969877243
0.004,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,62,0.36001238226890564,3601.245361328125,0.36001238226890564,-0.18440566956996918,nan,nan,nan,0.0,0.25925925374031067,0.0004327299538999796,3.239286888856441e-05,0.00040033707045949996,0.25925925374031067,0.3608965575695038,0.36001238226890564,20.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,20,,,,,,,,,,,,,
,62,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0.34767088294029236,3477.83203125,0.34767088294029236,-0.046119220554828644,nan,nan,nan,0.0,0.25925928354263306,0.000433262437582016,3.5391731216805056e-05,0.00039787066634744406,0.25925928354263306
0.004,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,65,0.3670538365840912,3671.51171875,0.3670538365840912,-0.2806452512741089,nan,nan,nan,0.0,0.2716049253940582,0.00035847394610755146,3.599412593757734e-05,0.0003224798128940165,0.2716049253940582,0.36520665884017944,0.3670538365840912,21.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,21,,,,,,,,,,,,,
,65,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.35119879245758057,3513.12255859375,0.35119879245758057,-0.11990155279636383,nan,nan,nan,0.0,0.2716049253940582,0.0004177165974397212,3.6496552638709545e-05,0.0003812200156971812,0.2716049253940582
0.004,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,68,0.3779846727848053,3780.687744140625,0.3779846727848053,-0.43004468083381653,nan,nan,nan,0.0,0.2839506268501282,0.0002960629353765398,3.6774767067981884e-05,0.00025928817922249436,0.2839506268501282,0.3741512894630432,0.3779846727848053,22.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,22,,,,,,,,,,,,,
,68,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0.36559656262397766,3657.028564453125,0.36559656262397766,-0.30367204546928406,nan,nan,nan,0.0,0.2839506268501282,0.00037437371793203056,3.703329275595024e-05,0.0003373404033482075,0.2839506268501282
0.004,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,71,0.3727143704891205,3727.914794921875,0.3727143704891205,-0.3580115735530853,nan,nan,nan,0.0,0.29629629850387573,0.00026018358767032623,3.850361463264562e-05,0.0002216799621237442,0.29629629850387573,0.3731454312801361,0.3727143704891205,23.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,23,,,,,,,,,,,,,
,71,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0.35528677701950073,3553.810791015625,0.35528677701950073,-0.16200369596481323,nan,nan,nan,0.0,0.29629629850387573,0.00031818635761737823,4.637815072783269e-05,0.00027180821052752435,0.29629629850387573
0.004,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,74,0.3648241460323334,3648.998779296875,0.3648241460323334,-0.25017067790031433,nan,nan,nan,0.0,0.3086419701576233,0.00024549459340050817,3.3086260373238474e-05,0.00021240832575131208,0.3086419701576233,0.36732053756713867,0.3648241460323334,24.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,24,,,,,,,,,,,,,
,74,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0.3574264943599701,3575.20751953125,0.3574264943599701,-0.1834615021944046,nan,nan,nan,0.0,0.3086419701576233,0.0003053527034353465,4.444220394361764e-05,0.0002609104849398136,0.3086419701576233
0.004,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77,0.36313900351524353,3632.139892578125,0.36313900351524353,-0.22713904082775116,nan,nan,nan,0.0,0.32098764181137085,0.00023360793420579284,2.6136151063838042e-05,0.0002074717776849866,0.32098764181137085,0.3643934726715088,0.36313900351524353,25.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,25,,,,,,,,,,,,,
,77,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0.34362146258354187,3437.02734375,0.34362146258354187,0.003925170283764601,nan,nan,nan,0.0,0.32098764181137085,0.0002533139777369797,3.720549648278393e-05,0.00021610845578834414,0.32098764181137085
0.004,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,80,0.3702116906642914,3702.926513671875,0.3702116906642914,-0.3238056004047394,nan,nan,nan,0.0,0.3333333432674408,0.0002429553569527343,2.0664067051257007e-05,0.00022229128808248788,0.3333333432674408,0.36846622824668884,0.3702116906642914,26.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,26,,,,,,,,,,,,,
,80,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0.3522637188434601,3523.429931640625,0.3522637188434601,-0.11150235682725906,nan,nan,nan,0.0,0.3333333432674408,0.0002378835342824459,2.8493423087638803e-05,0.00020939012756571174,0.3333333432674408
0.004,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,83,0.3538411557674408,3539.166259765625,0.3538411557674408,-0.10005929321050644,nan,nan,nan,0.0,0.34567901492118835,0.00021827772434335202,1.9743694792850874e-05,0.00019853403500746936,0.34567901492118835,0.3582286834716797,0.3538411557674408,27.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,27,,,,,,,,,,,,,
,83,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0.3625253438949585,3626.065185546875,0.3625253438949585,-0.24958711862564087,nan,nan,nan,0.0,0.34567901492118835,0.0002348233392694965,2.3596949176862836e-05,0.00021122641919646412,0.34567901492118835
0.004,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,86,0.3584529459476471,3585.340576171875,0.3584529459476471,-0.16309168934822083,nan,nan,nan,0.0,0.3580246865749359,0.0002265851217089221,2.1243058654363267e-05,0.00020534206123556942,0.3580246865749359,0.3583856523036957,0.3584529459476471,28.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,28,,,,,,,,,,,,,
,86,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0.35216009616851807,3522.4228515625,0.35216009616851807,-0.126448392868042,nan,nan,nan,0.0,0.3580246865749359,0.00022961507784202695,2.104481973219663e-05,0.00020857025810983032,0.3580246865749359
0.004,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,89,0.3710590898990631,3711.535888671875,0.3710590898990631,-0.33538833260536194,nan,nan,nan,0.0,0.37037035822868347,0.00025500019546598196,2.3878912543295883e-05,0.00023112127382773906,0.37037035822868347,0.3672570586204529,0.3710590898990631,29.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,29,,,,,,,,,,,,,
,89,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0.3634527921676636,3635.4072265625,0.3634527921676636,-0.26366543769836426,nan,nan,nan,0.0,0.3703703284263611,0.0002373245806666091,2.456957008689642e-05,0.00021275502513162792,0.3703703284263611
0.004,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,92,0.3768831491470337,3769.690673828125,0.3768831491470337,-0.4149889647960663,nan,nan,nan,0.0,0.3827160596847534,0.00022448830713983625,2.142547418770846e-05,0.000203062838409096,0.3827160596847534,0.3739953339099884,0.3768831491470337,30.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,30,,,,,,,,,,,,,
,92,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0.36799055337905884,3680.779541015625,0.36799055337905884,-0.3594902753829956,nan,nan,nan,0.0,0.3827160596847534,0.00022841844474896789,2.568125091784168e-05,0.0002027371956501156,0.3827160596847534
0.004,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95,0.3639661371707916,3640.593994140625,0.3639661371707916,-0.2384442687034607,nan,nan,nan,0.0,0.395061731338501,0.0002359555073780939,2.0362342183943838e-05,0.00021559314336627722,0.395061731338501,0.3669748902320862,0.3639661371707916,31.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,31,,,,,,,,,,,,,
,95,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0.36299049854278564,3630.78662109375,0.36299049854278564,-0.28587105870246887,nan,nan,nan,0.0,0.395061731338501,0.00022316747345030308,2.4884462618501857e-05,0.00019828302902169526,0.395061731338501
0.004,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,98,0.36640647053718567,3664.901611328125,0.36640647053718567,-0.2717974781990051,nan,nan,nan,0.0,0.40740740299224854,0.00020537977979984134,2.1353856936912052e-05,0.0001840259210439399,0.40740740299224854,0.36657699942588806,0.36640647053718567,32.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,32,,,,,,,,,,,,,
,98,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0.347481369972229,3475.86767578125,0.347481369972229,-0.04496870934963226,nan,nan,nan,0.0,0.40740740299224854,0.00025870196986943483,2.7181573386769742e-05,0.0002315203455509618,0.40740740299224854
0.004,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,101,0.3567642271518707,3568.338623046875,0.3567642271518707,-0.14001139998435974,nan,nan,nan,0.0,0.4197530746459961,0.00016577560745645314,2.0889105144306086e-05,0.0001448865223210305,0.4197530746459961,0.3597080707550049,0.3567642271518707,33.0,0.004000000189989805,0.30000001192092896,0.0,0.0,0.0,0.0,1.0000000116860974e-07,1.0000000116860974e-07,0.0,0.30000001192092896,33,,,,,,,,,,,,,
,101,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0.35673433542251587,3568.2060546875,0.35673433542251587,-0.17169594764709473,nan,nan,nan,0.0,0.4197530746459961,0.00020552404748741537,2.298968865943607e-05,0.00018253436428494751,0.4197530746459961
0.004,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
